id,region_name,service_name,op_name,phone
01,Республика Адыгея,Единая служба спасения в Республике Адыгея,Теле2,112
01,Республика Адыгея,Единая служба спасения в Республике Адыгея,Билайн,112
01,Республика Адыгея,Единая служба спасения в Республике Адыгея,МТС,112
01,Республика Адыгея,Единая служба спасения в Республике Адыгея,Мегафон,112
01,Республика Адыгея,Единая служба спасения в Республике Адыгея,Мотив,
01,Республика Адыгея,Единый телефон пожарных и спасателей в Республике Адыгея,Теле2,010
01,Республика Адыгея,Единый телефон пожарных и спасателей в Республике Адыгея,Билайн,010
01,Республика Адыгея,Единый телефон пожарных и спасателей в Республике Адыгея,МТС,010
01,Республика Адыгея,Единый телефон пожарных и спасателей в Республике Адыгея,Мегафон,010
01,Республика Адыгея,Единый телефон пожарных и спасателей в Республике Адыгея,Мотив,
01,Республика Адыгея,Полиция в Республике Адыгея,Теле2,020
01,Республика Адыгея,Полиция в Республике Адыгея,Билайн,020
01,Республика Адыгея,Полиция в Республике Адыгея,МТС,020
01,Республика Адыгея,Полиция в Республике Адыгея,Мегафон,020
01,Республика Адыгея,Полиция в Республике Адыгея,Мотив,
01,Республика Адыгея,Скорая помощь в Республике Адыгея,Теле2,030
01,Республика Адыгея,Скорая помощь в Республике Адыгея,Билайн,030
01,Республика Адыгея,Скорая помощь в Республике Адыгея,МТС,030
01,Республика Адыгея,Скорая помощь в Республике Адыгея,Мегафон,030
01,Республика Адыгея,Скорая помощь в Республике Адыгея,Мотив,
01,Республика Адыгея,Аварийная газовая служба в Республике Адыгея,Теле2,040
01,Республика Адыгея,Аварийная газовая служба в Республике Адыгея,Билайн,040
01,Республика Адыгея,Аварийная газовая служба в Республике Адыгея,МТС,040
01,Республика Адыгея,Аварийная газовая служба в Республике Адыгея,Мегафон,040
01,Республика Адыгея,Аварийная газовая служба в Республике Адыгея,Мотив,
02,Республика Башкортостан,Единый телефон спасения,Другие,112
02,Республика Башкортостан,Единый телефон спасения,Билайн,112
02,Республика Башкортостан,Единый телефон спасения,МТС,112
02,Республика Башкортостан,Единый телефон спасения,Мегафон,112
02,Республика Башкортостан,Единый телефон пожарных и спасателей,Другие,010
02,Республика Башкортостан,Единый телефон пожарных и спасателей,Билайн,010
02,Республика Башкортостан,Единый телефон пожарных и спасателей,МТС,010
02,Республика Башкортостан,Единый телефон пожарных и спасателей,Мегафон,010
02,Республика Башкортостан,Полиция,Другие,"020, 128"
02,Республика Башкортостан,Полиция,Билайн,"020, 128"
02,Республика Башкортостан,Полиция,МТС,"020, 128"
02,Республика Башкортостан,Полиция,Мегафон,"020, 128"
02,Республика Башкортостан,Скорая помощь,Другие,030
02,Республика Башкортостан,Скорая помощь,Билайн,030
02,Республика Башкортостан,Скорая помощь,МТС,030
02,Республика Башкортостан,Скорая помощь,Мегафон,030
02,Республика Башкортостан,Аварийная газовая служба,Другие,040
02,Республика Башкортостан,Аварийная газовая служба,Билайн,040
02,Республика Башкортостан,Аварийная газовая служба,МТС,040
02,Республика Башкортостан,Аварийная газовая служба,Мегафон,040
03,Республика Бурятия,Единый телефон пожарных и спасателей в Республике Бурятия,Другие,010
03,Республика Бурятия,Единый телефон пожарных и спасателей в Республике Бурятия,Билайн,010
03,Республика Бурятия,Единый телефон пожарных и спасателей в Республике Бурятия,МТС,010
03,Республика Бурятия,Единый телефон пожарных и спасателей в Республике Бурятия,Мегафон,010
03,Республика Бурятия,Полиция в Республике Бурятия,Другие,020
03,Республика Бурятия,Полиция в Республике Бурятия,Билайн,020
03,Республика Бурятия,Полиция в Республике Бурятия,МТС,020
03,Республика Бурятия,Полиция в Республике Бурятия,Мегафон,020
03,Республика Бурятия,Скорая помощь в Республике Бурятия,Другие,030
03,Республика Бурятия,Скорая помощь в Республике Бурятия,Билайн,030
03,Республика Бурятия,Скорая помощь в Республике Бурятия,МТС,030
03,Республика Бурятия,Скорая помощь в Республике Бурятия,Мегафон,030
04,Республика Алтай,Единая служба спасения в Республике Алтай,Другие,112
04,Республика Алтай,Единая служба спасения в Республике Алтай,Билайн,112
04,Республика Алтай,Единая служба спасения в Республике Алтай,МТС,112
04,Республика Алтай,Единая служба спасения в Республике Алтай,Мегафон,112
04,Республика Алтай,Единый телефон пожарных и спасателей в Республике Алтай,Другие,010
04,Республика Алтай,Единый телефон пожарных и спасателей в Республике Алтай,Билайн,010
04,Республика Алтай,Единый телефон пожарных и спасателей в Республике Алтай,МТС,010
04,Республика Алтай,Единый телефон пожарных и спасателей в Республике Алтай,Мегафон,010
04,Республика Алтай,Полиция в Республике Алтай,Другие,020
04,Республика Алтай,Полиция в Республике Алтай,Билайн,020
04,Республика Алтай,Полиция в Республике Алтай,МТС,020
04,Республика Алтай,Полиция в Республике Алтай,Мегафон,020
04,Республика Алтай,Скорая помощь в Республике Алтай,Другие,030
04,Республика Алтай,Скорая помощь в Республике Алтай,Билайн,030
04,Республика Алтай,Скорая помощь в Республике Алтай,МТС,030
04,Республика Алтай,Скорая помощь в Республике Алтай,Мегафон,030
04,Республика Алтай,Аварийная газовая служба в Республике Алтай,Другие,040
04,Республика Алтай,Аварийная газовая служба в Республике Алтай,Билайн,040
04,Республика Алтай,Аварийная газовая служба в Республике Алтай,МТС,040
04,Республика Алтай,Аварийная газовая служба в Республике Алтай,Мегафон,040
05,Республика Дагестан,Единый телефон пожарных и спасателей в Республике Дагестан,Билайн,001
05,Республика Дагестан,Единый телефон пожарных и спасателей в Республике Дагестан,Мегафон,010
05,Республика Дагестан,Единый телефон пожарных и спасателей в Республике Дагестан,МТС,010
05,Республика Дагестан,Полиция в Республике Дагестан,Билайн,002
05,Республика Дагестан,Полиция в Республике Дагестан,Мегафон,"020, 022"
05,Республика Дагестан,Полиция в Республике Дагестан,МТС,020
05,Республика Дагестан,Скорая помощь в Республике Дагестан,Билайн,003
05,Республика Дагестан,Скорая помощь в Республике Дагестан,Мегафон,"030, 033"
05,Республика Дагестан,Скорая помощь в Республике Дагестан,МТС,030
05,Республика Дагестан,Аварийная газовая служба в Республике Дагестан,Билайн,004
05,Республика Дагестан,Аварийная газовая служба в Республике Дагестан,Мегафон,"040, 044"
05,Республика Дагестан,Аварийная газовая служба в Республике Дагестан,МТС,040
06,Республика Ингушетия,Единая служба спасения в Республике Ингушетия,Билайн,112
06,Республика Ингушетия,Единая служба спасения в Республике Ингушетия,Мегафон,112
06,Республика Ингушетия,Единая служба спасения в Республике Ингушетия,МТС,112
06,Республика Ингушетия,Единый телефон пожарных и спасателей в Республике Ингушетия,Билайн,010
06,Республика Ингушетия,Единый телефон пожарных и спасателей в Республике Ингушетия,Мегафон,010
06,Республика Ингушетия,Единый телефон пожарных и спасателей в Республике Ингушетия,МТС,010
06,Республика Ингушетия,Полиция в Республике Ингушетия,Билайн,020
06,Республика Ингушетия,Полиция в Республике Ингушетия,Мегафон,020
06,Республика Ингушетия,Полиция в Республике Ингушетия,МТС,020
06,Республика Ингушетия,Скорая помощь в Республике Ингушетия,Билайн,030
06,Республика Ингушетия,Скорая помощь в Республике Ингушетия,Мегафон,030
06,Республика Ингушетия,Скорая помощь в Республике Ингушетия,МТС,030
06,Республика Ингушетия,Аварийная газовая служба в Республике Ингушетия,Билайн,040
06,Республика Ингушетия,Аварийная газовая служба в Республике Ингушетия,Мегафон,040
06,Республика Ингушетия,Аварийная газовая служба в Республике Ингушетия,МТС,040
07,Кабардино-Балкарская Республика,Единый телефон пожарных и спасателей в Кабардино-Балкарской Республике,Билайн,001
07,Кабардино-Балкарская Республика,Единый телефон пожарных и спасателей в Кабардино-Балкарской Республике,Мегафон,010
07,Кабардино-Балкарская Республика,Единый телефон пожарных и спасателей в Кабардино-Балкарской Республике,МТС,010
07,Кабардино-Балкарская Республика,Полиция в Кабардино-Балкарской Республике,Билайн,002
07,Кабардино-Балкарская Республика,Полиция в Кабардино-Балкарской Республике,Мегафон,020
07,Кабардино-Балкарская Республика,Полиция в Кабардино-Балкарской Республике,МТС,020
07,Кабардино-Балкарская Республика,Скорая помощь в Кабардино-Балкарской Республике,Билайн,003
07,Кабардино-Балкарская Республика,Скорая помощь в Кабардино-Балкарской Республике,Мегафон,030
07,Кабардино-Балкарская Республика,Скорая помощь в Кабардино-Балкарской Республике,МТС,030
07,Кабардино-Балкарская Республика,Аварийная газовая служба в Кабардино-Балкарской Республике,Билайн,004
07,Кабардино-Балкарская Республика,Аварийная газовая служба в Кабардино-Балкарской Республике,Мегафон,040
07,Кабардино-Балкарская Республика,Аварийная газовая служба в Кабардино-Балкарской Республике,МТС,040
08,Республика Калмыкия,Единая служба спасения в Республике Калмыкия ,Билайн,112
08,Республика Калмыкия,Единая служба спасения в Республике Калмыкия ,Мегафон,112
08,Республика Калмыкия,Единая служба спасения в Республике Калмыкия ,МТС,112
08,Республика Калмыкия,Единый телефон пожарных и спасателей в Республике Калмыкия,Билайн,001
08,Республика Калмыкия,Единый телефон пожарных и спасателей в Республике Калмыкия,Мегафон,010
08,Республика Калмыкия,Единый телефон пожарных и спасателей в Республике Калмыкия,МТС,010
08,Республика Калмыкия,Полиция в Республике Калмыкия,Билайн,002
08,Республика Калмыкия,Полиция в Республике Калмыкия,Мегафон,020
08,Республика Калмыкия,Полиция в Республике Калмыкия,МТС,020
08,Республика Калмыкия,Скорая помощь в Республике Калмыкия,Билайн,003
08,Республика Калмыкия,Скорая помощь в Республике Калмыкия,Мегафон,030
08,Республика Калмыкия,Скорая помощь в Республике Калмыкия,МТС,030
08,Республика Калмыкия,Аварийная газовая служба в Республике Калмыкия,Билайн,88472262804
08,Республика Калмыкия,Аварийная газовая служба в Республике Калмыкия,Мегафон,88472262804
08,Республика Калмыкия,Аварийная газовая служба в Республике Калмыкия,МТС,88472262804
09,Республика Карачаево-Черкессия,Единая служба спасения в Карачаево-Черкесской Республике,Билайн,112
09,Республика Карачаево-Черкессия,Единая служба спасения в Карачаево-Черкесской Республике,Мегафон,112
09,Республика Карачаево-Черкессия,Единая служба спасения в Карачаево-Черкесской Республике,МТС,112
09,Республика Карачаево-Черкессия,Единый телефон пожарных и спасателей в Карачаево-Черкесской Республике,Билайн,001
09,Республика Карачаево-Черкессия,Единый телефон пожарных и спасателей в Карачаево-Черкесской Республике,Мегафон,010
09,Республика Карачаево-Черкессия,Единый телефон пожарных и спасателей в Карачаево-Черкесской Республике,МТС,010
09,Республика Карачаево-Черкессия,Полиция в Карачаево-Черкесской Республике,Билайн,020
09,Республика Карачаево-Черкессия,Полиция в Карачаево-Черкесской Республике,Мегафон,020
09,Республика Карачаево-Черкессия,Полиция в Карачаево-Черкесской Республике,МТС,020
09,Республика Карачаево-Черкессия,Скорая помощь в Карачаево-Черкесской Республике,Билайн,030
09,Республика Карачаево-Черкессия,Скорая помощь в Карачаево-Черкесской Республике,Мегафон,030
09,Республика Карачаево-Черкессия,Скорая помощь в Карачаево-Черкесской Республике,МТС,030
09,Республика Карачаево-Черкессия,Аварийная газовая служба в Карачаево-Черкесской Республике,Билайн,040
09,Республика Карачаево-Черкессия,Аварийная газовая служба в Карачаево-Черкесской Республике,Мегафон,040
09,Республика Карачаево-Черкессия,Аварийная газовая служба в Карачаево-Черкесской Республике,МТС,040
10,Республика Карелия,Номера экстренных служб в республике Карелия,МТС,112
10,Республика Карелия,Номера экстренных служб в республике Карелия,Билайн,010
10,Республика Карелия,Номера экстренных служб в республике Карелия,Мегафон,010
10,Республика Карелия,Номера экстренных служб в республике Карелия,Другие,112
10,Республика Карелия,Номер вызова пожарной службы,МТС,112 или 010
10,Республика Карелия,Номер вызова пожарной службы,Билайн,112 - 1 или 010
10,Республика Карелия,Номер вызова пожарной службы,Мегафон,112 - 1 или 010
10,Республика Карелия,Номер вызова пожарной службы,Другие,112 или 010
10,Республика Карелия,Номер вызова полиции Карелия,МТС,112 - 2 или 020112 или 020
10,Республика Карелия,Номер вызова полиции Карелия,Билайн,112 - 2 или 020
10,Республика Карелия,Номер вызова полиции Карелия,Мегафон,112 - 2 или 020
10,Республика Карелия,Номер вызова полиции Карелия,Другие,112 или 020
10,Республика Карелия,Номер вызова скорой помощи Карелия,МТС,112 или 030
10,Республика Карелия,Номер вызова скорой помощи Карелия,Билайн,112 – 3 или 030
10,Республика Карелия,Номер вызова скорой помощи Карелия,Мегафон,112 – 3 или 030
10,Республика Карелия,Номер вызова скорой помощи Карелия,Другие,112 или 030
10,Республика Карелия,Номер вызова газовой аварийной службы Карелия,МТС,112 или 040
10,Республика Карелия,Номер вызова газовой аварийной службы Карелия,Билайн,112 – 4 или 040
10,Республика Карелия,Номер вызова газовой аварийной службы Карелия,Мегафон,112 – 4 или 040
10,Республика Карелия,Номер вызова газовой аварийной службы Карелия,Другие,112 или 040
11,Республика Коми,Номера экстренных служб в республике Коми,МТС,"112, 8 код города 01, 8 код города 02,8код города03,8код города04"
11,Республика Коми,Номера экстренных служб в республике Коми,Билайн,"112,001,002, 003,004"
11,Республика Коми,Номера экстренных служб в республике Коми,Мегафон,"112,010,020, 030,040"
11,Республика Коми,Номера экстренных служб в республике Коми,Другие,"112,01*,02*, 03*,04*"
11,Республика Коми,Пожарная охрана,МТС,8(код города)01
11,Республика Коми,Пожарная охрана,Билайн,001
11,Республика Коми,Пожарная охрана,Мегафон,01
11,Республика Коми,Пожарная охрана,Другие,Теле2 01*
11,Республика Коми,Полиция,МТС,8(код города)02
11,Республика Коми,Полиция,Билайн,002
11,Республика Коми,Полиция,Мегафон,02
11,Республика Коми,Полиция,Другие,Теле2 02*
11,Республика Коми,Скорая помощь,МТС,8(код города)03
11,Республика Коми,Скорая помощь,Билайн,003
11,Республика Коми,Скорая помощь,Мегафон,03
11,Республика Коми,Скорая помощь,Другие,"""Теле2"" 03*"
11,Республика Коми,Служба газа,МТС,8(код города)04
11,Республика Коми,Служба газа,Билайн,004
11,Республика Коми,Служба газа,Мегафон,04
11,Республика Коми,Служба газа,Другие,"""Теле2"" 04*"
11,Республика Коми,Служба спасения,МТС,112
11,Республика Коми,Служба спасения,Билайн,112
11,Республика Коми,Служба спасения,Мегафон,112
11,Республика Коми,Служба спасения,Другие,112
12,Республика Марий Эл,Единый телефон спасения,Другие,112
12,Республика Марий Эл,Единый телефон спасения,Смартс,112
12,Республика Марий Эл,Единый телефон спасения,Билайн,112
12,Республика Марий Эл,Единый телефон спасения,МТС,112
12,Республика Марий Эл,Единый телефон спасения,Мегафон,112
12,Республика Марий Эл,Единый телефон пожарных и спасателей,Другие,010
12,Республика Марий Эл,Единый телефон пожарных и спасателей,Смартс,010
12,Республика Марий Эл,Единый телефон пожарных и спасателей,Билайн,010
12,Республика Марий Эл,Единый телефон пожарных и спасателей,МТС,010
12,Республика Марий Эл,Единый телефон пожарных и спасателей,Мегафон,010
12,Республика Марий Эл,Полиция ,Другие,020
12,Республика Марий Эл,Полиция ,Смартс,020
12,Республика Марий Эл,Полиция ,Билайн,020
12,Республика Марий Эл,Полиция ,МТС,020
12,Республика Марий Эл,Полиция ,Мегафон,020
12,Республика Марий Эл,Скорая помощь,Другие,030
12,Республика Марий Эл,Скорая помощь,Смартс,030
12,Республика Марий Эл,Скорая помощь,Билайн,030
12,Республика Марий Эл,Скорая помощь,МТС,030
12,Республика Марий Эл,Скорая помощь,Мегафон,030
12,Республика Марий Эл,Аварийная газовая служба,Другие,040
12,Республика Марий Эл,Аварийная газовая служба,Смартс,040
12,Республика Марий Эл,Аварийная газовая служба,Билайн,040
12,Республика Марий Эл,Аварийная газовая служба,МТС,040
12,Республика Марий Эл,Аварийная газовая служба,Мегафон,040
13,Республика Мордовия,Единый телефон пожарных и спасателей,МТС,010
13,Республика Мордовия,Единый телефон пожарных и спасателей,Мегафон,010
13,Республика Мордовия,Единый телефон пожарных и спасателей,Нижегородская сотовая связь,010
13,Республика Мордовия,Единый телефон пожарных и спасателей,Билайн,010
13,Республика Мордовия,Единый телефон пожарных и спасателей,Другие,010
13,Республика Мордовия,Полиция ,МТС,112
13,Республика Мордовия,Полиция ,Мегафон,112
13,Республика Мордовия,Полиция ,Нижегородская сотовая связь,112
13,Республика Мордовия,Полиция ,Билайн,112
13,Республика Мордовия,Полиция ,Другие,112
13,Республика Мордовия,Скорая помощь,МТС,020
13,Республика Мордовия,Скорая помощь,Мегафон,020
13,Республика Мордовия,Скорая помощь,Нижегородская сотовая связь,020
13,Республика Мордовия,Скорая помощь,Билайн,020
13,Республика Мордовия,Скорая помощь,Другие,020
13,Республика Мордовия,Аварийная газовая служба,МТС,030
13,Республика Мордовия,Аварийная газовая служба,Мегафон,030
13,Республика Мордовия,Аварийная газовая служба,Нижегородская сотовая связь,030
13,Республика Мордовия,Аварийная газовая служба,Билайн,030
13,Республика Мордовия,Аварийная газовая служба,Другие,030
14,Республика Саха (Якутия),Единая служба спасения,Билайн,112
14,Республика Саха (Якутия),Единая служба спасения,Мегафон,112
14,Республика Саха (Якутия),Единая служба спасения,МТС,112
14,Республика Саха (Якутия),Единый телефон пожарных и спасателей,Билайн,001
14,Республика Саха (Якутия),Единый телефон пожарных и спасателей,Мегафон,010
14,Республика Саха (Якутия),Единый телефон пожарных и спасателей,МТС,010
14,Республика Саха (Якутия),Полиция,Билайн,002
14,Республика Саха (Якутия),Полиция,Мегафон,020
14,Республика Саха (Якутия),Полиция,МТС,020
14,Республика Саха (Якутия),Скорая медицинская помощь,Билайн,003
14,Республика Саха (Якутия),Скорая медицинская помощь,Мегафон,030
14,Республика Саха (Якутия),Скорая медицинская помощь,МТС,030
14,Республика Саха (Якутия),Аварийная газовая служба,Билайн,004
14,Республика Саха (Якутия),Аварийная газовая служба,Мегафон,040
14,Республика Саха (Якутия),Аварийная газовая служба,МТС,040
15,Республика Северная Осетия-Алания,Единая служба спасения в Республике Северная Осетия (Алания),Другие,112
15,Республика Северная Осетия-Алания,Единая служба спасения в Республике Северная Осетия (Алания),Билайн,112
15,Республика Северная Осетия-Алания,Единая служба спасения в Республике Северная Осетия (Алания),МТС,112
15,Республика Северная Осетия-Алания,Единая служба спасения в Республике Северная Осетия (Алания),Мегафон,112
15,Республика Северная Осетия-Алания,Единый телефон пожарных и спасателей в Республике Северная Осетия (Алания),Другие,010
15,Республика Северная Осетия-Алания,Единый телефон пожарных и спасателей в Республике Северная Осетия (Алания),Билайн,010
15,Республика Северная Осетия-Алания,Единый телефон пожарных и спасателей в Республике Северная Осетия (Алания),МТС,010
15,Республика Северная Осетия-Алания,Единый телефон пожарных и спасателей в Республике Северная Осетия (Алания),Мегафон,010
15,Республика Северная Осетия-Алания,Полиция в Республике Северная Осетия (Алания),Другие,020
15,Республика Северная Осетия-Алания,Полиция в Республике Северная Осетия (Алания),Билайн,020
15,Республика Северная Осетия-Алания,Полиция в Республике Северная Осетия (Алания),МТС,020
15,Республика Северная Осетия-Алания,Полиция в Республике Северная Осетия (Алания),Мегафон,020
15,Республика Северная Осетия-Алания,Скорая помощь в Республике Северная Осетия (Алания),Другие,030
15,Республика Северная Осетия-Алания,Скорая помощь в Республике Северная Осетия (Алания),Билайн,030
15,Республика Северная Осетия-Алания,Скорая помощь в Республике Северная Осетия (Алания),МТС,030
15,Республика Северная Осетия-Алания,Скорая помощь в Республике Северная Осетия (Алания),Мегафон,030
15,Республика Северная Осетия-Алания,Аварийная газовая служба в Республике Северная Осетия (Алания),Другие,040
15,Республика Северная Осетия-Алания,Аварийная газовая служба в Республике Северная Осетия (Алания),Билайн,040
15,Республика Северная Осетия-Алания,Аварийная газовая служба в Республике Северная Осетия (Алания),МТС,040
15,Республика Северная Осетия-Алания,Аварийная газовая служба в Республике Северная Осетия (Алания),Мегафон,040
16,Республика Татарстан,Единый телефон пожарных и спасателей ,МТС,112
16,Республика Татарстан,Единый телефон пожарных и спасателей ,Мегафон,112
16,Республика Татарстан,Единый телефон пожарных и спасателей ,Билайн,112
16,Республика Татарстан,Полиция ,МТС,022
16,Республика Татарстан,Полиция ,Мегафон,022
16,Республика Татарстан,Полиция ,Билайн,002
16,Республика Татарстан,Скорая помощь,МТС,033
16,Республика Татарстан,Скорая помощь,Мегафон,033
16,Республика Татарстан,Скорая помощь,Билайн,003
16,Республика Татарстан,Аварийная газовая служба,МТС,044
16,Республика Татарстан,Аварийная газовая служба,Мегафон,044
16,Республика Татарстан,Аварийная газовая служба,Билайн,004
17,Республика Тыва,Служба Спасения,Билайн,112
17,Республика Тыва,Служба Спасения,Мегафон,112
17,Республика Тыва,Служба Спасения,МТС,01*
17,Республика Тыва,Служба Спасения,ЕнисейТелеком,112
17,Республика Тыва,Пожарная охрана «01»,Билайн,01*
17,Республика Тыва,Пожарная охрана «01»,Мегафон,01*
17,Республика Тыва,Пожарная охрана «01»,МТС,01*
17,Республика Тыва,Пожарная охрана «01»,ЕнисейТелеком,01*
17,Республика Тыва,Дежурная часть МВД «02»,Билайн,02*
17,Республика Тыва,Дежурная часть МВД «02»,Мегафон,02*
17,Республика Тыва,Дежурная часть МВД «02»,МТС,112
17,Республика Тыва,Дежурная часть МВД «02»,ЕнисейТелеком,02*
17,Республика Тыва,Скорая медицинская помощь «03»,Билайн,03*
17,Республика Тыва,Скорая медицинская помощь «03»,Мегафон,03*
17,Республика Тыва,Скорая медицинская помощь «03»,МТС,03*
17,Республика Тыва,Скорая медицинская помощь «03»,ЕнисейТелеком,03*
17,Республика Тыва,Служба газа «04»,Билайн,04*
17,Республика Тыва,Служба газа «04»,Мегафон,04*
17,Республика Тыва,Служба газа «04»,МТС,
17,Республика Тыва,Служба газа «04»,ЕнисейТелеком,
18,Удмуртская Республика,Единый телефон спасения,Теле2,112
18,Удмуртская Республика,Единый телефон спасения,Билайн,112
18,Удмуртская Республика,Единый телефон спасения,МТС,112
18,Удмуртская Республика,Единый телефон спасения,Мегафон,112
18,Удмуртская Республика,Единый телефон пожарных и спасателей,Теле2,"011, 01*"
18,Удмуртская Республика,Единый телефон пожарных и спасателей,Билайн,"011, 01*"
18,Удмуртская Республика,Единый телефон пожарных и спасателей,МТС,"011, 01*"
18,Удмуртская Республика,Единый телефон пожарных и спасателей,Мегафон,"011, 01*"
18,Удмуртская Республика,Полиция ,Теле2,"022, 02*"
18,Удмуртская Республика,Полиция ,Билайн,"022, 02*"
18,Удмуртская Республика,Полиция ,МТС,"022, 02*"
18,Удмуртская Республика,Полиция ,Мегафон,"022, 02*"
18,Удмуртская Республика,Скорая помощь,Теле2,"033, 03*"
18,Удмуртская Республика,Скорая помощь,Билайн,"033, 03*"
18,Удмуртская Республика,Скорая помощь,МТС,"033, 03*"
18,Удмуртская Республика,Скорая помощь,Мегафон,"033, 03*"
18,Удмуртская Республика,Аварийная газовая служба,Теле2,"044, 04*"
18,Удмуртская Республика,Аварийная газовая служба,Билайн,"044, 04*"
18,Удмуртская Республика,Аварийная газовая служба,МТС,"044, 04*"
18,Удмуртская Республика,Аварийная газовая служба,Мегафон,"044, 04*"
19,Республика Хакасия,Единая служба спасения в Республике Хакасия,Другие,112
19,Республика Хакасия,Единая служба спасения в Республике Хакасия,Билайн,112
19,Республика Хакасия,Единая служба спасения в Республике Хакасия,МТС,112
19,Республика Хакасия,Единая служба спасения в Республике Хакасия,Мегафон,112
19,Республика Хакасия,Единый телефон пожарных и спасателей в Республике Хакасия,Другие,01*
19,Республика Хакасия,Единый телефон пожарных и спасателей в Республике Хакасия,Билайн,01*
19,Республика Хакасия,Единый телефон пожарных и спасателей в Республике Хакасия,МТС,01*
19,Республика Хакасия,Единый телефон пожарных и спасателей в Республике Хакасия,Мегафон,01*
19,Республика Хакасия,Полиция в Республике Хакасия,Другие,02*
19,Республика Хакасия,Полиция в Республике Хакасия,Билайн,02*
19,Республика Хакасия,Полиция в Республике Хакасия,МТС,02*
